"obs","study","author","year","class","order","family","genus","species","variable","fitness.estimate","treatment","estimated.increase.in.harm","SMDH","v_SMDH","logCVR","v_logCVR","logVR","v_logVR","SME_index","Male.measure","Female.measure","SCR.SCI","Sperm.compet","Harm_type","Parental.care","Gestation","depend","shared.control","source","M_lifespan","F_lifespan","SSD","SSD_lnRR","species2","zSSD","sex_life","inv_n_eff","geary_control","geary_trt","geary_test","trt","mean","obs2","name.y","sd","name","n","study.obs","lnSD","v_lnSD","lnX","v_lnX"
93,34,"Backhouse",2012,"Insecta","Hemiptera","Lyctocoridae","Xylocoris","Xylocoris flavipes","fecundity (lifetime nº eggs)","direct","number of matings","3x",-0.3187489121648,0.0975373483756701,-0.127274011938411,0.0574590058428051,-0.218879152527752,0.05,0,1.93,2.55,"High","no","direct","no","oviparous",1,0,"text",10.5,23.5,-0.62,-0.278573356253541,"Xylocoris flavipes",-0.657996504016207,-0.805625163986636,0.0952380952380952,34.6302878598248,30.4917043740573,"pass","X_T",18.05,178,"sd_T",5.36161356309833,"N_T",21,"93_34",1.70426496767138,0.025,2.89314568477889,0.0042016252177316
94,34,"Backhouse",2012,"Insecta","Hemiptera","Lyctocoridae","Xylocoris","Xylocoris flavipes","longevity","direct","number of matings","3x",1.32576614348845,0.119524408444505,-0.596494992793904,0.0542557159359624,-0.32768740706548,0.05,0,1.93,2.55,"High","no","direct","no","oviparous",1,0,"text",10.5,23.5,-0.62,-0.278573356253541,"Xylocoris flavipes",-0.657996504016207,-0.805625163986636,0.0952380952380952,62.8033613445379,34.5882352941177,"pass","X_C",15.57,179,"sd_C",2.24546209052836,"N_C",21,"94_34",0.833911330984246,0.025,2.74534598584591,0.00099040981351338
94,34,"Backhouse",2012,"Insecta","Hemiptera","Lyctocoridae","Xylocoris","Xylocoris flavipes","longevity","direct","number of matings","3x",1.32576614348845,0.119524408444505,-0.596494992793904,0.0542557159359624,-0.32768740706548,0.05,0,1.93,2.55,"High","no","direct","no","oviparous",1,0,"text",10.5,23.5,-0.62,-0.278573356253541,"Xylocoris flavipes",-0.657996504016207,-0.805625163986636,0.0952380952380952,62.8033613445379,34.5882352941177,"pass","X_T",11.9,180,"sd_T",3.11615147256997,"N_T",21,"94_34",1.16159873804973,0.025,2.47653840011748,0.00326530612244898
95,35,"McLain",1999,"Insecta","Hemiptera","Lygaeidae","Neacoryphus","Neacoryphus bicrucis","fecundity (nº eggs)","direct","male access","NA (0 vs 2 males)",0.727798455140535,0.0619240490092383,-0.546299599392346,0.0745472865291985,0.0323186974228934,0.0298245614035088,0,4.92,5.45,"High","yes","indirect","no","oviparous",0,NA,"table4",25.74,36.91,-0.53,-0.102307078170936,"Neacoryphus bicrucis",0.311635764918382,-0.360436314873927,0.0578990901571547,20.4271132438624,10.5660145637669,"pass","X_C",109.44,181,"sd_C",66.49,"N_C",39,"95_35",4.21020945515121,0.0131578947368421,4.69537645387424,0.00946446109027685
95,35,"McLain",1999,"Insecta","Hemiptera","Lygaeidae","Neacoryphus","Neacoryphus bicrucis","fecundity (nº eggs)","direct","male access","NA (0 vs 2 males)",0.727798455140535,0.0619240490092383,-0.546299599392346,0.0745472865291985,0.0323186974228934,0.0298245614035088,0,4.92,5.45,"High","yes","indirect","no","oviparous",0,NA,"table4",25.74,36.91,-0.53,-0.102307078170936,"Neacoryphus bicrucis",0.311635764918382,-0.360436314873927,0.0578990901571547,20.4271132438624,10.5660145637669,"pass","X_T",61.36,182,"sd_T",64.15,"N_T",31,"95_35",4.17789075772831,0.0166666666666667,4.116758157059,0.0352582640354129
96,37,"Le Galliard",2008,"Reptilia","Squamata","Lacertidae","Zootoca","Zootoca vivipara","Reproductive success (nº offspring)","direct","OSR","~12x",2.52751408259311,0.613090568163461,-1.45321946239302,0.469763674379639,0.0444517625708357,0.2,1,74.6,81.7,"Low","no","indirect","no","oviparous",0,0,"fig2a",890.6,1157.05,-7.10000000000001,-0.0909134946562421,"Zootoca vivipara",0.374311316673501,-0.261733548584079,0.333333333333333,16.2365217391305,3.79636363636366,"pass","X_C",4.85239085239086,183,"sd_C",1.40552841789637,"N_C",6,"96_37",0.440413330225412,0.1,1.57947154274074,0.0139835184805808
96,37,"Le Galliard",2008,"Reptilia","Squamata","Lacertidae","Zootoca","Zootoca vivipara","Reproductive success (nº offspring)","direct","OSR","~12x",2.52751408259311,0.613090568163461,-1.45321946239302,0.469763674379639,0.0444517625708357,0.2,1,74.6,81.7,"Low","no","indirect","no","oviparous",0,0,"fig2a",890.6,1157.05,-7.10000000000001,-0.0909134946562421,"Zootoca vivipara",0.374311316673501,-0.261733548584079,0.333333333333333,16.2365217391305,3.79636363636366,"pass","X_T",1.08523908523909,184,"sd_T",1.34441848668349,"N_T",6,"96_37",0.395961567654582,0.1,0.081800317776882,0.255780155899059
97,38,"Credland",1989,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Reproductive success (nº hatched offspring)","direct","male access","NA (0 vs 1 male)",0.176418734726339,0.2045917856483,-0.0770494123448459,0.11582600821326,-0.0487901641694321,0.111111111111111,0,1.84,1.93,"High","yes","both","no","oviparous",0,1,"table6",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.2,41.8273170731708,38.725574912892,"pass","X_C",85.746,185,"sd_C",12.6491106406735,"N_C",10,"97_38",2.59314246317247,0.0555555555555556,4.45138943772771,0.00217616711619451
97,38,"Credland",1989,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Reproductive success (nº hatched offspring)","direct","male access","NA (0 vs 1 male)",0.176418734726339,0.2045917856483,-0.0770494123448459,0.11582600821326,-0.0487901641694321,0.111111111111111,0,1.84,1.93,"High","yes","both","no","oviparous",0,1,"table6",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.2,41.8273170731708,38.725574912892,"pass","X_T",83.3568,186,"sd_T",13.2815661727072,"N_T",10,"97_38",2.6419326273419,0.0555555555555556,4.4231301895523,0.00253872998595428
98,38,"Credland",1989,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Reproductive success (nº hatched offspring)","direct","male access","NA (0 vs 5 male)",0.546529289990589,0.211879880901343,0.176589605005485,0.114815929637937,0.25489224962879,0.111111111111111,0,1.84,1.93,"High","yes","both","no","oviparous",0,1,"table6",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.2,41.8273170731708,49.9059008654602,"pass","X_C",85.746,187,"sd_C",12.6491106406735,"N_C",10,"98_38",2.59314246317247,0.0555555555555556,4.45138943772771,0.00217616711619451
98,38,"Credland",1989,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Reproductive success (nº hatched offspring)","direct","male access","NA (0 vs 5 male)",0.546529289990589,0.211879880901343,0.176589605005485,0.114815929637937,0.25489224962879,0.111111111111111,0,1.84,1.93,"High","yes","both","no","oviparous",0,1,"table6",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.2,41.8273170731708,49.9059008654602,"pass","X_T",79.288,188,"sd_T",9.80306074652198,"N_T",10,"98_38",2.33825021354368,0.0555555555555556,4.37308679310441,0.001528651410631
99,38,"Credland",1989,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Reproductive success (nº hatched offspring)","direct","male access","NA (0 vs 10 male)",0.0684271125911013,0.203924166890165,-0.2746640749005,0.117056593182938,-0.262364264467491,0.111111111111111,0,1.84,1.93,"High","yes","both","no","oviparous",0,1,"table6",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.2,41.8273170731708,31.7815384615384,"pass","X_C",85.746,189,"sd_C",12.6491106406735,"N_C",10,"99_38",2.59314246317247,0.0555555555555556,4.45138943772771,0.00217616711619451
99,38,"Credland",1989,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Reproductive success (nº hatched offspring)","direct","male access","NA (0 vs 10 male)",0.0684271125911013,0.203924166890165,-0.2746640749005,0.117056593182938,-0.262364264467491,0.111111111111111,0,1.84,1.93,"High","yes","both","no","oviparous",0,1,"table6",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.2,41.8273170731708,31.7815384615384,"pass","X_T",84.6978,190,"sd_T",16.4438438328756,"N_T",10,"99_38",2.85550672763996,0.0555555555555556,4.4390896272947,0.0037693149556326
100,39,"den Hollander",2009,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Reproductive success (nº offspring)","direct","male access","NA (0 vs 1 male)",0.125853139459043,0.0777589267208607,-0.119873041473631,0.0451051964613341,-0.0870113769896303,0.04,0,1.84,1.93,"High","yes","both","no","oviparous",0,1,"fig2",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0769230769230769,41.7800865800868,37.0603174603177,"pass","X_C",71.4762516046213,191,"sd_C",17.2803742180807,"N_C",26,"100_39",2.86957141928035,0.02,4.26936524913755,0.00224806777645657
100,39,"den Hollander",2009,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Reproductive success (nº offspring)","direct","male access","NA (0 vs 1 male)",0.125853139459043,0.0777589267208607,-0.119873041473631,0.0451051964613341,-0.0870113769896303,0.04,0,1.84,1.93,"High","yes","both","no","oviparous",0,1,"fig2",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0769230769230769,41.7800865800868,37.0603174603177,"pass","X_T",69.1655969191271,192,"sd_T",18.8513173288153,"N_T",26,"100_39",2.95658279626998,0.02,4.23650358465355,0.00285712868487751
101,39,"den Hollander",2009,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Reproductive success (nº offspring)","direct","male access","NA (0 vs 4 males)",1.22563008414713,0.097513470572618,-0.174859491126339,0.0485609835888166,0.153884068123216,0.0427272727272727,0,1.84,1.93,"High","yes","both","no","oviparous",0,1,"fig2",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0819397993311037,41.7800865800868,33.040860215054,"pass","X_C",71.4762516046213,193,"sd_C",17.2803742180807,"N_C",26,"101_39",2.86957141928035,0.02,4.26936524913755,0.00224806777645657
101,39,"den Hollander",2009,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Reproductive success (nº offspring)","direct","male access","NA (0 vs 4 males)",1.22563008414713,0.097513470572618,-0.174859491126339,0.0485609835888166,0.153884068123216,0.0427272727272727,0,1.84,1.93,"High","yes","both","no","oviparous",0,1,"fig2",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0819397993311037,41.7800865800868,33.040860215054,"pass","X_T",51.4505776636714,194,"sd_T",14.7753474402445,"N_T",23,"101_39",2.71568735115713,0.0227272727272727,3.940621689888,0.00358564308508727
102,40,"Zajitschek",2018,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","LRS","direct","male access","NA (0 vs 4 males)",0.0966808723096289,0.0567434229675696,-0.324472612389771,0.0464518208101159,-0.26928619682248,0.028125,0,1.84,1.93,"High","yes","both","no","oviparous",0,0,"fig1",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0546932742054693,26.9267217630853,17.4924812030078,"pass","X_C",40.0896860986548,195,"sd_C",18.9509506578731,"N_C",41,"102_40",2.95435409691251,0.0125,3.69111909670744,0.0054502049457232
102,40,"Zajitschek",2018,"Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","LRS","direct","male access","NA (0 vs 4 males)",0.0966808723096289,0.0567434229675696,-0.324472612389771,0.0464518208101159,-0.26928619682248,0.028125,0,1.84,1.93,"High","yes","both","no","oviparous",0,0,"fig1",13,20,-0.0899999999999999,-0.0477544312958999,"Callosobruchus maculatus",0.611727236419469,-0.430782916092454,0.0546932742054693,26.9267217630853,17.4924812030078,"pass","X_T",37.9372197309418,196,"sd_T",24.7299557877867,"N_T",33,"102_40",3.22364029373499,0.015625,3.63593268114015,0.0128766158643927
103,41,"García-Roa",2019,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","LRS","direct","OSR","3x",1.12012192632041,0.0468577912294826,-0.467116931368681,0.0382904597408951,0.244453337900961,0.0204081632653061,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"fig1",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.04,28.0205398709265,17.5634647276438,"pass","X_C",93.3688415446072,197,"sd_C",46.8893711093077,"N_C",50,"103_41",3.85799510260129,0.0102040816326531,4.53655768727104,0.00504399759323842
103,41,"García-Roa",2019,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","LRS","direct","OSR","3x",1.12012192632041,0.0468577912294826,-0.467116931368681,0.0382904597408951,0.244453337900961,0.0204081632653061,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"fig1",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.04,28.0205398709265,17.5634647276438,"pass","X_T",45.832223701731,198,"sd_T",36.7205918325904,"N_T",50,"103_41",3.61354176470033,0.0102040816326531,3.82498741800139,0.0128382988823506
104,42,"Londoño",NA,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","LRS","direct","OSR","3x",0.677951760171339,0.0295739454750481,0.00117535336679123,0.0248676346616851,0.4428009062635,0.0140873015873016,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"fig",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.0277831371792398,27.3198909195048,26.9774920522783,"pass","X_C",125.47,199,"sd_C",78.2109558842621,"N_C",73,"104_42",4.36635418300427,0.00694444444444444,4.83206668617161,0.00532270664914093
104,42,"Londoño",NA,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","LRS","direct","OSR","3x",0.677951760171339,0.0295739454750481,0.00117535336679123,0.0248676346616851,0.4428009062635,0.0140873015873016,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"fig",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.0277831371792398,27.3198909195048,26.9774920522783,"pass","X_T",80.676,200,"sd_T",50.2198526481311,"N_T",71,"104_42",3.92355327674077,0.00714285714285714,4.3904411332749,0.00545762642524257
105,43,"Friberg",2003,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","LRS","direct","OSR","2x",0.271466467351036,0.0591448029058254,-0.0643165900920018,0.0394142104780419,0.046781083235967,0.0299107142857143,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"text",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.0580808080808081,29.1198208286674,28.4997594226143,"pass","X_C",1379,201,"sd_C",539.988888774575,"N_C",33,"105_43",6.30717356300324,0.015625,7.2291138777933,0.00464651319570834
105,43,"Friberg",2003,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","LRS","direct","OSR","2x",0.271466467351036,0.0591448029058254,-0.0643165900920018,0.0394142104780419,0.046781083235967,0.0299107142857143,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"text",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.0580808080808081,29.1198208286674,28.4997594226143,"pass","X_T",1234,202,"sd_T",516,"N_T",36,"105_43",6.26039247976728,0.0142857142857143,7.11801620446533,0.00485698299661929
106,43,"Friberg",2003,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","LRS","direct","OSR","2x",0.556746708873569,0.0588531866770072,-0.132640116224878,0.0391527691463614,0.105232463941612,0.0289915966386555,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"text",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.0563492063492064,30.1406896551724,26.0332264645876,"pass","X_C",1214,203,"sd_C",480,"N_C",36,"106_43",6.18807181818765,0.0142857142857143,7.10167597161944,0.00434252773111068
106,43,"Friberg",2003,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","LRS","direct","OSR","2x",0.556746708873569,0.0588531866770072,-0.132640116224878,0.0391527691463614,0.105232463941612,0.0289915966386555,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"text",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.0563492063492064,30.1406896551724,26.0332264645876,"pass","X_T",957,204,"sd_T",431.873824166272,"N_T",35,"106_43",6.08283935424604,0.0147058823529412,6.86380339145295,0.00581864477659527
107,44,"Linder",2004,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","LRS","direct","Male access (0 vs. 1:1)",NA,2.26941913329604,0.0974664132234806,0.122072239917146,0.0297002483676709,0.287682072451742,0.0294117647058824,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"fig1",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.0571428571428571,156.13475177305,176.406619385336,"pass","X_C",40.256,205,"sd_C",3.029032848947,"N_C",35,"107_44",1.12294925915502,0.0147058823529412,3.69525906107798,0.00016176281022442
107,44,"Linder",2004,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","LRS","direct","Male access (0 vs. 1:1)",NA,2.26941913329604,0.0974664132234806,0.122072239917146,0.0297002483676709,0.287682072451742,0.0294117647058824,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"fig1",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.0571428571428571,156.13475177305,176.406619385336,"pass","X_T",34.112,206,"sd_T",2.27177463671034,"N_T",35,"107_44",0.835267186703276,0.0147058823529412,3.52964922854338,0.000126720851564132
108,45,"Long",2009,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","LRS","direct","Male access (0 vs. 3:1)","> 3x",1.12165614206057,0.047447929567042,-0.0980612131762147,0.0279273547409412,0.405465108108164,0.0204081632653061,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"text",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.04,34.1687787477706,30.9771895240777,"pass","X_C",27.3,207,"sd_C",11.2429978208661,"N_C",50,"108_45",2.42994960057887,0.0102040816326531,3.30688670219091,0.00339210240309141
108,45,"Long",2009,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","LRS","direct","Male access (0 vs. 3:1)","> 3x",1.12165614206057,0.047447929567042,-0.0980612131762147,0.0279273547409412,0.405465108108164,0.0204081632653061,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"text",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.04,34.1687787477706,30.9771895240777,"pass","X_T",16.5,208,"sd_T",7.4953318805774,"N_T",50,"108_45",2.0244844924707,0.0102040816326531,2.80336038090653,0.00412708907254361
109,45,"Long",2009,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","LRS","direct","Male access (0 vs. 3:1)","> 3x",0.892537000261043,0.0447621811216591,0.0180085417317572,0.0270374637969595,0.396162715445851,0.0204081632653061,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"text",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.04,34.2586134746827,34.881149806523,"pass","X_C",18.42,209,"sd_C",7.56604255869606,"N_C",50,"109_45",2.03387423282054,0.0102040816326531,2.91343703082716,0.00337433583144413
109,45,"Long",2009,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","LRS","direct","Male access (0 vs. 3:1)","> 3x",0.892537000261043,0.0447621811216591,0.0180085417317572,0.0270374637969595,0.396162715445851,0.0204081632653061,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"text",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.04,34.2586134746827,34.881149806523,"pass","X_T",12.62,210,"sd_T",5.09116882454314,"N_T",50,"109_45",1.63771151737469,0.0102040816326531,2.53528285711307,0.00325496470020921
110,46,"Yun",2017,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","LRS","direct","male access (intermittent vs. continuous)",NA,1.69410475898162,0.0784283387696501,-0.41295216155851,0.0313130392388687,-0.113328685307011,0.0294117647058824,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"fig2",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.0571428571428571,82.5304964539013,54.6099290780139,"pass","X_C",23.647226173542,211,"sd_C",3.36619048825012,"N_C",35,"110_46",1.22848756839496,0.0147058823529412,3.16324582152835,0.000578960483399574
110,46,"Yun",2017,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","LRS","direct","male access (intermittent vs. continuous)",NA,1.69410475898162,0.0784283387696501,-0.41295216155851,0.0313130392388687,-0.113328685307011,0.0294117647058824,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"fig2",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.0571428571428571,82.5304964539013,54.6099290780139,"pass","X_T",17.524893314367,212,"sd_T",3.77013334684017,"N_T",35,"110_46",1.34181625370197,0.0147058823529412,2.86362234527685,0.00132231404958679
111,47,"Filice",2016,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","fecundity (nº eggs)","direct","male access (short vs. long-term, 2:1)",NA,3.3567083282348,0.189414762964519,-0.39155632942858,0.042141851584749,0.152721087017664,0.04,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"fig1",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.0769230769230769,76.4288106156766,51.6661794371584,"pass","X_C",17.63,213,"sd_C",2.33,"N_C",26,"111_47",0.865868267577609,0.02,2.86960199640978,0.000671790517677276
111,47,"Filice",2016,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","fecundity (nº eggs)","direct","male access (short vs. long-term, 2:1)",NA,3.3567083282348,0.189414762964519,-0.39155632942858,0.042141851584749,0.152721087017664,0.04,0,0.77,0.86,"High","yes","both","no","oviparous",0,0,"fig1",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.0769230769230769,76.4288106156766,51.6661794371584,"pass","X_T",10.23,214,"sd_T",2,"N_T",26,"111_47",0.713147180559945,0.02,2.32532457996354,0.00147006106707176
112,48,"Diaz",2010,"Secernentea (Phylum Nematoda)","Rhabditida","Rhabditidae","Caenorhabditis","Caenorhabditis brenneri","lifespan","direct","male access (1 vs. 2)","2x",0.521151393503135,0.421386427776309,-0.0170752137245256,0.26433140343591,0.0923733201310118,0.25,0,NA,NA,"hermaphrodite","hermaphrodite","both","no","oviparous",1,1,"fig1",NA,NA,NA,NA,"Caenorhabditis brenneri",NA,NA,0.4,22.6960784313726,22.3118279569892,"pass","X_C",15.8484107579462,215,"sd_C",2.97413442484079,"N_C",5,"112_48",1.21495304703019,0.125,2.76306922765869,0.00704335771972815
112,48,"Diaz",2010,"Secernentea (Phylum Nematoda)","Rhabditida","Rhabditidae","Caenorhabditis","Caenorhabditis brenneri","lifespan","direct","male access (1 vs. 2)","2x",0.521151393503135,0.421386427776309,-0.0170752137245256,0.26433140343591,0.0923733201310118,0.25,0,NA,NA,"hermaphrodite","hermaphrodite","both","no","oviparous",1,1,"fig1",NA,NA,NA,NA,"Caenorhabditis brenneri",NA,NA,0.4,22.6960784313726,22.3118279569892,"pass","X_T",14.2053789731051,216,"sd_T",2.71171079911955,"N_T",5,"112_48",1.12257972689918,0.125,2.65362069380315,0.00728804571618171
113,48,"Diaz",2010,"Secernentea (Phylum Nematoda)","Rhabditida","Rhabditidae","Caenorhabditis","Caenorhabditis brenneri","lifespan","direct","male access (1 vs. 4)","4x",1.41933865200573,0.533198107580937,-1.03972678359138,0.313390897080979,-0.516690743218392,0.25,0,NA,NA,"hermaphrodite","hermaphrodite","both","no","oviparous",2,1,"fig1",NA,NA,NA,NA,"Caenorhabditis brenneri",NA,NA,0.4,22.6960784313726,8.02422723475353,"pass","X_C",15.8484107579462,217,"sd_C",2.97413442484079,"N_C",5,"113_48",1.21495304703019,0.125,2.76306922765869,0.00704335771972815
113,48,"Diaz",2010,"Secernentea (Phylum Nematoda)","Rhabditida","Rhabditidae","Caenorhabditis","Caenorhabditis brenneri","lifespan","direct","male access (1 vs. 4)","4x",1.41933865200573,0.533198107580937,-1.03972678359138,0.313390897080979,-0.516690743218392,0.25,0,NA,NA,"hermaphrodite","hermaphrodite","both","no","oviparous",2,1,"fig1",NA,NA,NA,NA,"Caenorhabditis brenneri",NA,NA,0.4,22.6960784313726,8.02422723475353,"pass","X_T",9.39364303178484,218,"sd_T",4.9860488887037,"N_T",5,"113_48",1.73164379024858,0.125,2.2400331872857,0.0563475393612507
114,48,"Diaz",2010,"Secernentea (Phylum Nematoda)","Rhabditida","Rhabditidae","Caenorhabditis","Caenorhabditis brenneri","lifespan","direct","male access (1 vs. 8)","8x",2.20324528690483,0.681879797175095,-1.16655059673052,0.329659424201722,-0.344840486291729,0.25,0,NA,NA,"hermaphrodite","hermaphrodite","both","no","oviparous",3,1,"fig1",NA,NA,NA,NA,"Caenorhabditis brenneri",NA,NA,0.4,22.6960784313726,7.0684523809524,"pass","X_C",15.8484107579462,219,"sd_C",2.97413442484079,"N_C",5,"114_48",1.21495304703019,0.125,2.76306922765869,0.00704335771972815
114,48,"Diaz",2010,"Secernentea (Phylum Nematoda)","Rhabditida","Rhabditidae","Caenorhabditis","Caenorhabditis brenneri","lifespan","direct","male access (1 vs. 8)","8x",2.20324528690483,0.681879797175095,-1.16655059673052,0.329659424201722,-0.344840486291729,0.25,0,NA,NA,"hermaphrodite","hermaphrodite","both","no","oviparous",3,1,"fig1",NA,NA,NA,NA,"Caenorhabditis brenneri",NA,NA,0.4,22.6960784313726,7.0684523809524,"pass","X_T",6.96821515892421,220,"sd_T",4.19877801153994,"N_T",5,"114_48",1.55979353332192,0.125,1.9413591172199,0.0726160664819941
115,48,"Diaz",2010,"Secernentea (Phylum Nematoda)","Rhabditida","Rhabditidae","Caenorhabditis","Caenorhabditis brenneri","lifespan","direct","male access (1 vs. 16)","16x",3.84153500612524,1.21061984659362,-0.972689934308448,0.306320724004871,0.268263986594676,0.25,0,NA,NA,"hermaphrodite","hermaphrodite","both","no","oviparous",4,1,"fig1",NA,NA,NA,NA,"Caenorhabditis brenneri",NA,NA,0.4,22.6960784313726,8.58058608058608,"pass","X_C",15.8484107579462,221,"sd_C",2.97413442484079,"N_C",5,"115_48",1.21495304703019,0.125,2.76306922765869,0.00704335771972815
